0.071,9.157,8,8192,9,9216
0.058,30.658,8,8192,9,9216
0.083,49.823,10,10240,6,6144
0.040,32.330,10,10240,10,10240
0.034,53.130,7,7168,8,8192
0.055,62.212,7,7168,7,7168
0.085,44.269,10,10240,6,6144
0.064,54.893,10,10240,10,10240
0.087,52.740,6,6144,10,10240
0.045,79.078,7,7168,10,10240
0.039,24.571,9,9216,8,8192
0.045,15.671,7,7168,8,8192
0.028,47.430,6,6144,5,5120
0.053,20.316,9,9216,8,8192
0.047,62.617,8,8192,7,7168
0.005,61.249,9,9216,5,5120
0.035,20.415,10,10240,5,5120
0.080,67.025,7,7168,7,7168
0.005,46.219,9,9216,9,9216
0.070,44.157,7,7168,5,5120
0.074,47.952,7,7168,10,10240
0.054,28.727,6,6144,5,5120
0.018,33.527,6,6144,7,7168
0.073,35.963,9,9216,8,8192
0.023,66.815,6,6144,8,8192
0.048,54.085,8,8192,9,9216
0.079,42.083,8,8192,6,6144
0.035,12.047,9,9216,6,6144
0.086,24.966,5,5120,5,5120
0.019,33.277,7,7168,5,5120
0.021,55.589,8,8192,10,10240
0.020,29.014,10,10240,9,9216
0.041,57.390,5,5120,5,5120
0.085,46.047,10,10240,8,8192
0.045,57.682,6,6144,6,6144
0.085,70.552,7,7168,10,10240
0.010,70.880,8,8192,6,6144
0.086,78.779,10,10240,7,7168
0.082,59.024,6,6144,9,9216
0.061,77.912,5,5120,5,5120
0.005,30.526,8,8192,10,10240
0.078,34.581,6,6144,7,7168
0.041,40.303,5,5120,9,9216
0.021,89.513,5,5120,10,10240
0.084,64.077,9,9216,5,5120
0.033,21.195,5,5120,7,7168
0.037,63.819,8,8192,8,8192
0.041,33.967,9,9216,8,8192
0.080,33.353,7,7168,10,10240
0.051,43.040,5,5120,10,10240
0.075,31.131,7,7168,10,10240
0.022,40.312,6,6144,5,5120
0.075,62.620,9,9216,8,8192
0.019,54.189,6,6144,9,9216
0.047,15.794,10,10240,6,6144
0.056,39.125,9,9216,9,9216
0.072,38.989,9,9216,7,7168
0.076,24.067,8,8192,5,5120
0.060,41.945,5,5120,9,9216
0.053,80.387,7,7168,10,10240
0.067,70.511,6,6144,9,9216
0.002,62.307,6,6144,7,7168
0.090,18.274,7,7168,7,7168
0.088,38.206,7,7168,6,6144
0.054,49.276,10,10240,6,6144
0.048,20.447,10,10240,6,6144
0.035,55.471,9,9216,8,8192
0.027,80.644,6,6144,7,7168
0.011,63.043,7,7168,5,5120
0.023,61.677,7,7168,7,7168
0.042,72.278,5,5120,6,6144
0.051,56.922,7,7168,9,9216
0.031,20.079,8,8192,10,10240
0.074,21.161,10,10240,5,5120
0.066,41.286,6,6144,9,9216
0.056,83.548,9,9216,7,7168
0.054,68.659,5,5120,5,5120
0.082,44.566,10,10240,8,8192
0.022,61.948,7,7168,10,10240
0.028,86.414,9,9216,7,7168
0.058,69.210,10,10240,9,9216
0.026,17.512,7,7168,8,8192
0.007,56.610,8,8192,10,10240
0.066,22.591,6,6144,5,5120
0.057,34.256,10,10240,5,5120
0.028,85.136,10,10240,6,6144
0.008,40.650,8,8192,6,6144
0.074,63.706,6,6144,6,6144
0.079,71.787,8,8192,5,5120
0.070,76.940,10,10240,7,7168
0.007,83.777,5,5120,6,6144
0.000,55.951,5,5120,9,9216
0.064,25.019,9,9216,5,5120
0.053,72.397,7,7168,10,10240
0.022,76.895,8,8192,5,5120
0.012,30.412,8,8192,10,10240
0.059,13.691,7,7168,9,9216
0.076,80.938,5,5120,8,8192
0.025,82.246,9,9216,7,7168
0.010,47.944,8,8192,5,5120
0.023,18.512,5,5120,5,5120
0.015,66.369,5,5120,6,6144
0.069,19.791,8,8192,10,10240
0.055,20.694,9,9216,10,10240
0.030,48.802,6,6144,9,9216
0.040,35.788,10,10240,10,10240
0.003,35.103,8,8192,6,6144
0.059,53.372,8,8192,10,10240
0.084,78.186,7,7168,7,7168
0.087,39.881,7,7168,6,6144
0.059,74.265,5,5120,10,10240
0.055,65.369,6,6144,6,6144
0.031,73.551,6,6144,10,10240
0.041,53.010,6,6144,9,9216
0.074,15.180,9,9216,7,7168
0.007,77.330,5,5120,5,5120
0.026,34.110,9,9216,6,6144
0.046,85.170,8,8192,5,5120
0.025,26.460,9,9216,9,9216
0.016,57.382,6,6144,7,7168
0.004,39.913,8,8192,10,10240
0.027,68.764,9,9216,10,10240
0.014,35.576,5,5120,9,9216
0.011,53.486,7,7168,10,10240
0.060,57.721,5,5120,10,10240
0.026,38.564,10,10240,6,6144
0.016,37.695,7,7168,7,7168
0.038,81.682,9,9216,6,6144
0.060,38.952,5,5120,6,6144
0.089,68.205,10,10240,6,6144
0.007,28.443,9,9216,9,9216
0.042,83.916,8,8192,7,7168
0.034,65.263,5,5120,6,6144
0.043,78.764,7,7168,6,6144
0.053,18.872,5,5120,7,7168
0.050,39.742,5,5120,5,5120
0.025,85.655,5,5120,9,9216
0.060,28.855,7,7168,9,9216
0.081,74.221,5,5120,7,7168
0.071,70.268,7,7168,9,9216
0.084,26.065,7,7168,9,9216
0.021,25.548,9,9216,6,6144
0.065,20.959,9,9216,5,5120
0.088,37.166,10,10240,8,8192
0.047,16.963,7,7168,9,9216
0.065,45.814,8,8192,6,6144
0.000,73.609,5,5120,7,7168
0.043,39.065,6,6144,5,5120
0.073,11.010,7,7168,8,8192
0.088,18.106,6,6144,10,10240
0.036,71.456,10,10240,5,5120
0.064,44.741,6,6144,7,7168
0.042,29.192,7,7168,8,8192
0.089,80.618,7,7168,6,6144
0.029,52.462,10,10240,10,10240
0.044,80.245,10,10240,7,7168
0.006,73.642,5,5120,10,10240
0.040,29.273,10,10240,6,6144
0.071,27.692,10,10240,5,5120
0.051,45.189,5,5120,5,5120
0.051,76.891,10,10240,8,8192
0.084,23.859,9,9216,5,5120
0.051,82.303,7,7168,10,10240
0.017,55.520,9,9216,10,10240
0.053,36.996,8,8192,10,10240
0.029,18.924,10,10240,10,10240
0.024,16.298,10,10240,10,10240
0.080,13.515,8,8192,7,7168
0.029,60.655,6,6144,8,8192
0.004,35.874,8,8192,10,10240
0.029,81.369,7,7168,5,5120
0.043,63.048,5,5120,7,7168
0.072,49.853,10,10240,7,7168
0.032,58.757,6,6144,9,9216
0.038,46.052,7,7168,8,8192
0.018,38.415,10,10240,5,5120
0.052,75.093,7,7168,8,8192
0.059,17.924,5,5120,8,8192
0.013,29.899,6,6144,10,10240
0.090,70.717,10,10240,6,6144
0.003,77.980,9,9216,7,7168
0.084,56.980,6,6144,10,10240
0.058,49.586,5,5120,6,6144
0.085,41.200,7,7168,9,9216
0.028,77.998,8,8192,10,10240
0.018,42.457,9,9216,7,7168
0.014,88.691,5,5120,8,8192
0.019,62.198,6,6144,8,8192
0.030,33.444,8,8192,9,9216
0.081,76.628,6,6144,8,8192
0.000,36.282,9,9216,7,7168
0.008,67.716,8,8192,10,10240
0.020,50.391,5,5120,7,7168
0.049,28.935,10,10240,6,6144
0.019,73.815,9,9216,5,5120
0.005,11.442,7,7168,9,9216
0.083,23.581,9,9216,6,6144
0.060,30.337,10,10240,7,7168
0.028,33.737,8,8192,5,5120
0.085,28.969,9,9216,6,6144
0.019,85.033,7,7168,9,9216
0.020,75.797,5,5120,8,8192
0.066,30.251,8,8192,8,8192
0.070,21.290,6,6144,8,8192
0.006,81.965,10,10240,5,5120
0.030,69.097,5,5120,5,5120
0.069,88.387,8,8192,6,6144
0.068,34.909,7,7168,6,6144
0.088,73.672,10,10240,8,8192
0.074,19.705,9,9216,10,10240
0.070,34.573,10,10240,8,8192
0.079,34.072,10,10240,7,7168
0.039,29.930,6,6144,7,7168
0.062,36.425,7,7168,8,8192
0.008,30.702,5,5120,9,9216
0.046,86.040,8,8192,6,6144
0.011,48.194,5,5120,7,7168
0.037,20.877,10,10240,5,5120
0.052,58.587,5,5120,10,10240
0.021,34.792,8,8192,10,10240
0.050,24.160,5,5120,8,8192
0.068,84.057,9,9216,6,6144
0.082,30.902,7,7168,5,5120
0.058,26.576,7,7168,10,10240
0.064,46.901,5,5120,7,7168
0.042,52.765,9,9216,8,8192
0.012,71.901,6,6144,8,8192
0.003,22.762,10,10240,9,9216
0.011,29.089,5,5120,9,9216
0.073,22.491,9,9216,8,8192
0.051,57.093,9,9216,9,9216
0.090,58.805,9,9216,10,10240
0.086,31.086,7,7168,5,5120
0.045,62.721,9,9216,9,9216
0.004,43.228,7,7168,7,7168
0.045,87.434,9,9216,5,5120
0.042,43.069,6,6144,7,7168
0.069,16.691,7,7168,7,7168
0.048,82.160,10,10240,5,5120
0.028,16.992,8,8192,8,8192
0.066,52.227,10,10240,8,8192
0.032,24.690,10,10240,10,10240
0.072,64.478,7,7168,6,6144
0.045,37.564,8,8192,5,5120
0.075,80.241,5,5120,6,6144
0.054,71.711,9,9216,10,10240
0.023,13.932,8,8192,5,5120
0.002,84.901,5,5120,7,7168
0.051,54.096,6,6144,6,6144
0.019,36.530,7,7168,5,5120
0.014,68.885,7,7168,9,9216
0.043,51.607,5,5120,8,8192
0.079,26.150,7,7168,9,9216
0.030,76.210,8,8192,7,7168
0.027,69.010,7,7168,8,8192
0.034,58.033,8,8192,9,9216
0.043,70.940,6,6144,9,9216
0.002,56.572,5,5120,9,9216
0.007,68.262,8,8192,6,6144
0.041,15.463,9,9216,10,10240
0.089,79.316,7,7168,6,6144
0.071,38.816,7,7168,10,10240
0.074,53.136,8,8192,6,6144
0.035,78.946,10,10240,9,9216
0.063,66.728,6,6144,9,9216
0.072,13.068,10,10240,8,8192
0.035,21.331,5,5120,8,8192
0.076,89.513,8,8192,10,10240
0.036,82.815,9,9216,8,8192
0.064,79.326,9,9216,7,7168
0.022,24.975,10,10240,9,9216
0.019,43.897,5,5120,6,6144
0.022,21.067,7,7168,9,9216
0.032,68.738,5,5120,8,8192
0.013,30.655,5,5120,5,5120
0.038,11.318,9,9216,5,5120
0.025,78.984,6,6144,7,7168
0.003,65.943,6,6144,9,9216
0.038,61.933,6,6144,8,8192
0.010,66.356,5,5120,8,8192
0.003,26.459,7,7168,7,7168
0.083,82.890,10,10240,6,6144
0.053,39.312,7,7168,6,6144
0.043,38.433,10,10240,9,9216
0.089,38.915,10,10240,10,10240
0.059,79.710,5,5120,7,7168
0.035,22.742,6,6144,5,5120
0.001,84.540,8,8192,8,8192
0.009,58.761,9,9216,10,10240
0.083,19.358,7,7168,7,7168
0.016,11.059,9,9216,6,6144
0.010,72.601,6,6144,7,7168
0.019,86.287,8,8192,8,8192
0.052,38.727,10,10240,6,6144
0.032,65.680,5,5120,9,9216
0.083,75.417,8,8192,6,6144
0.058,58.281,8,8192,5,5120
0.043,64.047,8,8192,9,9216
0.034,27.297,6,6144,8,8192
0.019,64.899,10,10240,8,8192
0.084,37.252,6,6144,9,9216
0.077,67.165,8,8192,10,10240
0.035,51.071,5,5120,5,5120
0.010,15.083,9,9216,10,10240
0.058,65.454,7,7168,10,10240
0.012,47.813,10,10240,10,10240
0.062,27.312,5,5120,9,9216
0.090,11.432,9,9216,6,6144
0.057,77.983,10,10240,7,7168
0.080,76.497,8,8192,10,10240
0.070,13.596,8,8192,8,8192
0.049,59.906,8,8192,7,7168
0.073,11.804,7,7168,5,5120
0.039,29.572,9,9216,6,6144
0.079,41.885,9,9216,7,7168
0.044,15.101,9,9216,8,8192
0.062,72.862,6,6144,5,5120
0.017,30.315,7,7168,7,7168
0.021,53.141,8,8192,9,9216
0.076,22.891,5,5120,10,10240
0.066,37.004,9,9216,10,10240
0.045,38.889,8,8192,5,5120
0.004,63.308,8,8192,5,5120
0.085,57.348,7,7168,7,7168
0.009,17.347,9,9216,9,9216
0.078,30.781,7,7168,8,8192
0.076,31.510,5,5120,9,9216
0.068,37.400,7,7168,8,8192
0.011,39.522,10,10240,7,7168
0.043,22.644,10,10240,9,9216
0.081,86.842,5,5120,8,8192
0.020,9.319,9,9216,6,6144
0.083,81.724,5,5120,10,10240
0.088,16.412,5,5120,10,10240
0.021,54.107,6,6144,8,8192
0.071,67.044,5,5120,6,6144
0.014,69.138,10,10240,9,9216
0.066,32.190,5,5120,8,8192
0.077,83.254,8,8192,7,7168
0.032,10.537,9,9216,6,6144
0.040,76.222,9,9216,5,5120
0.023,32.889,9,9216,7,7168
0.039,88.932,10,10240,10,10240
0.048,59.668,5,5120,9,9216
0.055,18.327,6,6144,7,7168
0.081,57.040,6,6144,10,10240
0.078,22.167,6,6144,7,7168
0.087,43.816,10,10240,7,7168
0.047,63.329,6,6144,10,10240
0.037,36.593,7,7168,9,9216
0.073,82.201,10,10240,10,10240
0.038,54.382,8,8192,8,8192
0.053,88.306,7,7168,6,6144
0.014,12.134,8,8192,7,7168
0.064,40.098,5,5120,7,7168
0.059,67.493,10,10240,7,7168
0.059,62.135,5,5120,8,8192
0.003,41.518,10,10240,9,9216
0.070,46.015,8,8192,10,10240
0.008,78.074,9,9216,5,5120
0.029,87.950,7,7168,7,7168
0.060,84.621,10,10240,6,6144
0.018,51.818,5,5120,7,7168
0.013,56.737,9,9216,7,7168
0.077,42.307,5,5120,8,8192
0.048,29.165,5,5120,7,7168
0.030,41.686,8,8192,10,10240
0.038,85.091,9,9216,10,10240
0.028,57.710,8,8192,10,10240
0.066,25.833,8,8192,7,7168
0.021,72.670,8,8192,9,9216
0.082,22.030,6,6144,6,6144
0.007,46.526,5,5120,7,7168
0.068,14.566,5,5120,7,7168
0.076,74.556,9,9216,10,10240
0.024,12.002,6,6144,5,5120
0.050,61.844,9,9216,6,6144
0.005,24.936,9,9216,9,9216
0.087,20.098,6,6144,5,5120
0.036,59.915,9,9216,6,6144
0.012,52.332,9,9216,7,7168
0.089,31.556,5,5120,5,5120
0.019,23.510,9,9216,5,5120
0.052,54.944,6,6144,8,8192
0.044,40.058,9,9216,10,10240
0.083,46.442,9,9216,9,9216
0.020,10.287,10,10240,6,6144
0.049,40.272,8,8192,7,7168
0.089,82.680,7,7168,5,5120
0.007,36.871,6,6144,10,10240
0.078,15.229,10,10240,6,6144
0.004,24.981,6,6144,6,6144
0.081,70.002,5,5120,8,8192
0.032,45.763,5,5120,10,10240
0.053,65.645,7,7168,8,8192
0.058,24.825,9,9216,9,9216
0.014,30.197,9,9216,10,10240
0.042,50.633,6,6144,8,8192
0.025,23.033,7,7168,6,6144
0.017,55.277,7,7168,10,10240
0.042,84.418,7,7168,9,9216
0.012,9.704,8,8192,7,7168
0.005,28.205,10,10240,10,10240
0.048,78.161,9,9216,10,10240
0.068,81.575,10,10240,7,7168
0.077,23.078,8,8192,10,10240
0.033,27.303,7,7168,9,9216
0.087,43.209,8,8192,8,8192
0.028,71.637,10,10240,7,7168
0.016,83.485,6,6144,10,10240
0.005,44.384,9,9216,6,6144
0.067,61.308,6,6144,7,7168
0.069,57.136,7,7168,7,7168
0.053,73.786,6,6144,9,9216
0.052,84.793,10,10240,7,7168
0.035,63.344,6,6144,5,5120
0.040,83.606,9,9216,5,5120
0.046,55.202,8,8192,10,10240
0.032,15.203,10,10240,7,7168
0.013,52.771,5,5120,9,9216
0.045,55.368,9,9216,9,9216
0.033,37.293,9,9216,6,6144
0.062,27.845,10,10240,5,5120
0.065,39.071,7,7168,5,5120
0.056,58.705,7,7168,6,6144
0.031,30.032,9,9216,5,5120
0.058,15.206,7,7168,8,8192
0.075,84.074,8,8192,6,6144
0.087,47.914,7,7168,7,7168
0.024,52.922,5,5120,7,7168
0.005,58.678,6,6144,5,5120
0.033,49.174,6,6144,6,6144
0.053,89.074,5,5120,7,7168
0.049,58.122,7,7168,7,7168
0.061,61.927,10,10240,5,5120
0.004,80.997,10,10240,10,10240
0.045,47.813,5,5120,9,9216
0.004,9.546,7,7168,10,10240
0.028,82.005,8,8192,10,10240
0.002,38.169,8,8192,6,6144
0.087,84.326,10,10240,9,9216
0.058,43.491,8,8192,8,8192
0.028,9.555,8,8192,5,5120
0.049,74.574,6,6144,5,5120
0.027,77.124,9,9216,7,7168
0.085,31.619,5,5120,9,9216
0.014,64.298,7,7168,8,8192
0.051,32.253,6,6144,5,5120
0.012,62.114,9,9216,7,7168
0.028,12.446,10,10240,5,5120
0.022,14.799,8,8192,7,7168
0.061,59.384,10,10240,6,6144
0.018,49.494,9,9216,8,8192
0.059,71.974,7,7168,8,8192
0.084,86.197,6,6144,6,6144
0.057,56.020,8,8192,10,10240
0.011,51.753,6,6144,7,7168
0.003,58.432,5,5120,10,10240
0.075,73.781,8,8192,6,6144
0.036,62.099,10,10240,7,7168
0.079,36.609,7,7168,8,8192
0.046,87.020,5,5120,6,6144
0.003,24.821,8,8192,7,7168
0.066,22.071,5,5120,6,6144
0.064,75.244,5,5120,6,6144
0.082,50.353,10,10240,9,9216
0.039,64.582,7,7168,5,5120
0.015,65.151,7,7168,9,9216
0.030,52.486,6,6144,6,6144
0.085,60.556,10,10240,9,9216
0.026,77.310,7,7168,8,8192
0.072,20.740,8,8192,9,9216
0.068,89.772,9,9216,10,10240
0.007,51.616,6,6144,10,10240
0.005,24.159,8,8192,10,10240
0.084,48.758,5,5120,7,7168
0.046,69.763,5,5120,7,7168
0.034,50.692,10,10240,10,10240
0.023,37.474,6,6144,9,9216
0.045,36.815,5,5120,7,7168
0.046,49.863,10,10240,6,6144
0.079,80.982,9,9216,5,5120
0.001,35.330,9,9216,6,6144
0.038,40.210,6,6144,6,6144
0.016,31.439,10,10240,10,10240
0.018,34.618,6,6144,10,10240
0.038,48.325,7,7168,5,5120
0.016,40.617,9,9216,9,9216
0.051,85.953,9,9216,7,7168
0.060,21.080,9,9216,6,6144
0.055,22.472,5,5120,6,6144
0.049,55.750,10,10240,7,7168
0.019,34.336,6,6144,8,8192
0.006,15.172,9,9216,5,5120
0.059,20.436,8,8192,9,9216
0.082,26.897,6,6144,9,9216
0.037,32.143,10,10240,10,10240
0.041,11.830,8,8192,10,10240
0.061,9.405,5,5120,8,8192
0.087,51.239,6,6144,10,10240
0.058,28.721,10,10240,7,7168
0.023,18.362,5,5120,9,9216
0.028,81.518,10,10240,5,5120
0.054,74.261,10,10240,10,10240
0.076,24.413,6,6144,10,10240
0.017,71.449,7,7168,10,10240
0.069,18.818,8,8192,10,10240
0.022,40.749,8,8192,8,8192
0.056,22.021,7,7168,8,8192
0.060,67.823,5,5120,10,10240
0.090,73.059,7,7168,6,6144
0.020,51.698,10,10240,8,8192
0.015,20.505,7,7168,9,9216
0.053,13.860,6,6144,5,5120
0.030,54.181,5,5120,9,9216
0.069,81.773,5,5120,9,9216
0.009,49.543,10,10240,8,8192
0.027,74.724,7,7168,5,5120
0.027,72.332,5,5120,5,5120
0.069,15.108,7,7168,6,6144
0.024,67.526,9,9216,8,8192
0.074,32.576,7,7168,7,7168
0.061,47.956,7,7168,6,6144
0.074,27.136,10,10240,5,5120
0.007,24.496,7,7168,6,6144
0.024,43.570,9,9216,10,10240
0.090,81.593,10,10240,7,7168
0.044,49.613,9,9216,9,9216
0.048,9.304,7,7168,5,5120
0.019,53.773,9,9216,7,7168
0.069,49.331,5,5120,7,7168
0.031,14.731,9,9216,9,9216
0.082,83.997,9,9216,8,8192
0.012,20.931,6,6144,5,5120
0.087,29.973,8,8192,9,9216
0.054,61.166,8,8192,6,6144
0.055,9.126,10,10240,7,7168
0.064,29.344,10,10240,6,6144
0.001,45.313,9,9216,7,7168
0.057,33.482,8,8192,7,7168
0.044,59.686,10,10240,7,7168
0.031,51.358,9,9216,8,8192
0.025,54.200,7,7168,10,10240
0.060,12.720,6,6144,9,9216
0.020,70.013,7,7168,10,10240
0.065,20.270,10,10240,6,6144
0.072,18.560,7,7168,9,9216
0.065,44.151,8,8192,6,6144
0.026,72.270,7,7168,5,5120
0.059,35.598,7,7168,10,10240
0.009,87.251,7,7168,5,5120
0.076,87.780,7,7168,5,5120
0.080,29.290,7,7168,5,5120
0.082,82.179,8,8192,5,5120
0.033,30.785,10,10240,7,7168
0.018,39.573,5,5120,8,8192
0.029,25.049,10,10240,6,6144
0.031,42.497,8,8192,7,7168
0.046,82.346,8,8192,7,7168
0.002,81.547,10,10240,9,9216
0.074,47.187,10,10240,6,6144
0.058,38.302,5,5120,7,7168
0.034,36.733,6,6144,8,8192
0.063,49.693,5,5120,9,9216
0.028,82.606,6,6144,6,6144
0.038,12.059,5,5120,8,8192
0.008,62.937,8,8192,7,7168
0.081,20.617,10,10240,6,6144
0.032,74.879,5,5120,9,9216
0.084,80.584,8,8192,5,5120
0.034,28.048,6,6144,7,7168
0.014,17.429,5,5120,5,5120
0.026,12.832,6,6144,10,10240
0.051,72.830,6,6144,9,9216
0.053,62.786,7,7168,5,5120
0.013,34.738,8,8192,7,7168
0.030,27.721,5,5120,9,9216
0.050,71.067,8,8192,5,5120
0.079,38.893,6,6144,10,10240
0.067,31.181,7,7168,5,5120
0.034,69.614,7,7168,7,7168
0.048,53.619,9,9216,6,6144
0.051,65.349,9,9216,6,6144
0.078,46.328,9,9216,7,7168
0.034,79.920,7,7168,8,8192
0.013,85.861,6,6144,10,10240
0.033,44.290,8,8192,9,9216
0.028,11.284,6,6144,9,9216
0.022,80.262,7,7168,9,9216
0.034,67.886,6,6144,6,6144
0.035,40.544,9,9216,10,10240
0.028,37.049,5,5120,5,5120
0.017,9.463,5,5120,8,8192
0.008,14.731,9,9216,10,10240
0.054,19.028,10,10240,6,6144
0.061,34.697,6,6144,5,5120
0.042,13.022,7,7168,7,7168
0.068,48.997,6,6144,6,6144
0.045,51.422,8,8192,5,5120
0.083,35.512,10,10240,9,9216
0.051,82.454,8,8192,7,7168
0.039,37.701,5,5120,8,8192
0.025,17.442,6,6144,8,8192
0.061,30.509,5,5120,5,5120
0.074,76.905,6,6144,6,6144
0.020,15.842,6,6144,9,9216
0.071,74.703,7,7168,7,7168
0.012,78.696,5,5120,6,6144
0.003,25.542,7,7168,7,7168
0.001,86.372,5,5120,9,9216
0.000,42.181,7,7168,8,8192
0.035,40.053,9,9216,9,9216
0.064,23.981,7,7168,10,10240
0.047,83.061,5,5120,5,5120
0.030,84.441,8,8192,5,5120
0.042,89.265,10,10240,10,10240
0.010,29.263,6,6144,8,8192
0.007,65.327,8,8192,6,6144
0.009,61.814,8,8192,5,5120
0.040,41.320,7,7168,8,8192
0.028,80.820,5,5120,9,9216
0.025,70.894,7,7168,6,6144
0.065,82.143,10,10240,8,8192
0.012,47.556,7,7168,5,5120
0.064,71.470,6,6144,5,5120
0.071,45.921,9,9216,6,6144
0.030,39.778,8,8192,10,10240
0.038,77.992,10,10240,9,9216
0.039,88.002,5,5120,10,10240
0.088,20.729,5,5120,7,7168
0.089,29.138,9,9216,7,7168
0.045,71.461,6,6144,5,5120
0.066,75.851,9,9216,7,7168
0.083,75.723,8,8192,6,6144
0.064,9.062,5,5120,5,5120
0.063,71.423,10,10240,7,7168
0.016,53.903,8,8192,7,7168
0.045,41.992,7,7168,5,5120
0.074,74.802,9,9216,5,5120
0.063,86.801,5,5120,6,6144
0.012,30.531,5,5120,7,7168
0.079,64.646,7,7168,7,7168
0.023,36.031,7,7168,10,10240
0.088,11.427,10,10240,9,9216
0.035,55.971,5,5120,8,8192
0.035,64.025,10,10240,9,9216
0.014,26.509,7,7168,9,9216
0.010,81.023,6,6144,10,10240
0.075,45.865,9,9216,8,8192
0.054,70.449,9,9216,8,8192
0.058,18.590,5,5120,9,9216
0.027,43.799,10,10240,5,5120
0.025,65.667,6,6144,10,10240
0.079,43.798,9,9216,5,5120
0.073,79.462,10,10240,10,10240
0.082,21.408,9,9216,10,10240
0.018,51.717,9,9216,5,5120
0.015,48.181,7,7168,8,8192
0.058,64.466,5,5120,8,8192
0.082,71.024,8,8192,10,10240
0.022,58.145,10,10240,6,6144
0.021,61.784,10,10240,5,5120
0.063,58.911,9,9216,9,9216
0.033,59.265,7,7168,9,9216
0.028,53.980,9,9216,10,10240
0.063,39.534,10,10240,5,5120
0.042,44.357,6,6144,7,7168
0.061,69.691,5,5120,5,5120
0.024,16.979,6,6144,10,10240
0.002,45.364,9,9216,6,6144
0.054,38.815,7,7168,9,9216
0.023,71.719,8,8192,6,6144
0.051,60.961,8,8192,5,5120
0.022,30.674,6,6144,5,5120
0.052,17.639,5,5120,10,10240
0.026,30.594,10,10240,8,8192
0.002,10.039,9,9216,5,5120
0.029,47.486,8,8192,8,8192
0.082,72.721,5,5120,8,8192
0.062,63.964,8,8192,7,7168
0.072,18.638,10,10240,7,7168
0.085,66.743,9,9216,9,9216
0.017,62.330,8,8192,9,9216
0.012,75.711,6,6144,10,10240
0.060,63.128,8,8192,9,9216
0.005,47.663,10,10240,6,6144
0.044,89.157,6,6144,6,6144
0.021,54.912,6,6144,7,7168
0.072,87.807,8,8192,9,9216
0.069,55.231,9,9216,5,5120
0.036,11.386,7,7168,8,8192
0.041,12.388,9,9216,6,6144
0.012,74.119,10,10240,5,5120
0.020,47.154,9,9216,6,6144
0.007,76.696,7,7168,5,5120
0.090,30.042,8,8192,5,5120
0.063,9.336,10,10240,5,5120
0.066,77.578,7,7168,9,9216
0.071,74.946,10,10240,8,8192
0.077,46.157,5,5120,8,8192
0.081,9.217,8,8192,10,10240
0.035,58.651,5,5120,9,9216
0.019,54.812,7,7168,9,9216
0.008,71.818,5,5120,6,6144
0.056,18.033,8,8192,7,7168
0.055,21.594,5,5120,5,5120
0.038,44.872,6,6144,8,8192
0.086,38.234,8,8192,6,6144
0.087,77.291,10,10240,9,9216
0.051,64.617,6,6144,10,10240
0.004,81.544,6,6144,10,10240
0.011,45.753,5,5120,9,9216
0.085,36.228,7,7168,7,7168
0.066,60.143,9,9216,10,10240
0.080,12.836,7,7168,10,10240
0.006,67.309,8,8192,10,10240
0.079,16.551,10,10240,9,9216
0.029,30.639,8,8192,8,8192
0.008,54.498,6,6144,10,10240
0.026,23.691,6,6144,8,8192
0.083,61.653,6,6144,10,10240
0.057,71.720,10,10240,9,9216
0.027,89.827,9,9216,7,7168
0.060,60.906,10,10240,10,10240
0.045,46.595,9,9216,9,9216
0.032,35.456,8,8192,7,7168
0.032,54.291,7,7168,7,7168
0.037,87.996,8,8192,5,5120
0.085,77.471,8,8192,9,9216
0.030,74.790,5,5120,10,10240
0.032,38.429,7,7168,7,7168
0.063,82.957,7,7168,7,7168
0.053,11.004,9,9216,10,10240
0.041,69.676,7,7168,6,6144
0.075,26.533,8,8192,8,8192
0.066,66.881,7,7168,5,5120
0.016,44.822,8,8192,8,8192
0.006,31.387,8,8192,5,5120
0.004,82.820,9,9216,10,10240
0.053,26.033,10,10240,7,7168
0.070,38.082,10,10240,9,9216
0.041,72.216,8,8192,7,7168
0.051,22.979,6,6144,6,6144
0.022,45.178,10,10240,6,6144
0.083,27.586,6,6144,10,10240
0.027,34.820,10,10240,10,10240
0.071,78.570,10,10240,5,5120
0.023,58.128,6,6144,7,7168
0.068,39.302,10,10240,5,5120
0.006,79.871,5,5120,10,10240
0.007,59.689,7,7168,8,8192
0.017,15.712,7,7168,8,8192
0.002,40.549,5,5120,9,9216
0.018,21.402,9,9216,9,9216
0.055,83.849,9,9216,7,7168
0.050,20.194,10,10240,5,5120
0.081,64.043,5,5120,8,8192
0.034,75.060,6,6144,5,5120
0.085,48.927,8,8192,8,8192
0.057,63.517,7,7168,10,10240
0.068,36.341,9,9216,8,8192
0.026,80.754,7,7168,10,10240
0.047,47.781,8,8192,5,5120
0.083,63.230,8,8192,5,5120
0.024,11.099,7,7168,6,6144
0.075,39.305,5,5120,10,10240
0.082,28.687,8,8192,8,8192
0.070,77.704,8,8192,6,6144
0.005,84.392,7,7168,5,5120
0.050,60.871,5,5120,5,5120
0.032,14.678,7,7168,7,7168
0.066,20.032,6,6144,6,6144
0.077,68.409,6,6144,6,6144
0.067,42.315,9,9216,9,9216
0.007,76.567,10,10240,5,5120
0.061,47.749,10,10240,9,9216
0.009,89.455,10,10240,8,8192
